user,scale,size,word,algorithm,sampleNum,coor,distance
2,1x1,0.5,refuse,DTW,128,keyWidth,0.234133
2,1x1,0.5,time,Standard,16,pixel,16.768
2,1x1,0.5,time,Standard,16,keyWidth,0.582222
2,1x1,0.5,time,DTW,16,pixel,16.4573
2,1x1,0.5,time,DTW,16,keyWidth,0.571436
2,1x1,0.5,time,Standard,32,pixel,17.0821
2,1x1,0.5,time,Standard,32,keyWidth,0.593129
2,1x1,0.5,time,DTW,32,pixel,15.1303
2,1x1,0.5,time,DTW,32,keyWidth,0.525357
2,1x1,0.5,time,Standard,64,pixel,17.1692
2,1x1,0.5,time,Standard,64,keyWidth,0.596152
2,1x1,0.5,time,DTW,64,pixel,14.872
2,1x1,0.5,time,DTW,64,keyWidth,0.51639
2,1x1,0.5,time,Standard,128,pixel,17.1767
2,1x1,0.5,time,Standard,128,keyWidth,0.596414
2,1x1,0.5,time,DTW,128,pixel,14.7293
2,1x1,0.5,time,DTW,128,keyWidth,0.511435
2,1x1,0.5,to,Standard,16,pixel,23.9838
2,1x1,0.5,to,Standard,16,keyWidth,0.832769
2,1x1,0.5,to,DTW,16,pixel,23.9838
2,1x1,0.5,to,DTW,16,keyWidth,0.832769
2,1x1,0.5,to,Standard,32,pixel,24.0606
2,1x1,0.5,to,Standard,32,keyWidth,0.835438
2,1x1,0.5,to,DTW,32,pixel,23.7527
2,1x1,0.5,to,DTW,32,keyWidth,0.824747
2,1x1,0.5,to,Standard,64,pixel,24.11
2,1x1,0.5,to,Standard,64,keyWidth,0.837152
2,1x1,0.5,to,DTW,64,pixel,23.7932
2,1x1,0.5,to,DTW,64,keyWidth,0.826154
2,1x1,0.5,to,Standard,128,pixel,24.1392
2,1x1,0.5,to,Standard,128,keyWidth,0.838166
2,1x1,0.5,to,DTW,128,pixel,23.8205
2,1x1,0.5,to,DTW,128,keyWidth,0.8271
2,1x1,0.5,go,Standard,16,pixel,18.8152
2,1x1,0.5,go,Standard,16,keyWidth,0.653304
2,1x1,0.5,go,DTW,16,pixel,14.9312
2,1x1,0.5,go,DTW,16,keyWidth,0.518446
2,1x1,0.5,go,Standard,32,pixel,18.7906
2,1x1,0.5,go,Standard,32,keyWidth,0.652452
2,1x1,0.5,go,DTW,32,pixel,14.4512
2,1x1,0.5,go,DTW,32,keyWidth,0.501779
2,1x1,0.5,go,Standard,64,pixel,18.766
2,1x1,0.5,go,Standard,64,keyWidth,0.651597
2,1x1,0.5,go,DTW,64,pixel,14.2685
2,1x1,0.5,go,DTW,64,keyWidth,0.495434
2,1x1,0.5,go,Standard,128,pixel,18.7537
2,1x1,0.5,go,Standard,128,keyWidth,0.65117
2,1x1,0.5,go,DTW,128,pixel,14.1857
2,1x1,0.5,go,DTW,128,keyWidth,0.49256
2,1x1,0.5,shopping,Standard,16,pixel,32.1241
2,1x1,0.5,shopping,Standard,16,keyWidth,1.11542
2,1x1,0.5,shopping,DTW,16,pixel,24.8281
2,1x1,0.5,shopping,DTW,16,keyWidth,0.862088
2,1x1,0.5,shopping,Standard,32,pixel,32.3216
2,1x1,0.5,shopping,Standard,32,keyWidth,1.12228
2,1x1,0.5,shopping,DTW,32,pixel,22.8382
2,1x1,0.5,shopping,DTW,32,keyWidth,0.792995
2,1x1,0.5,shopping,Standard,64,pixel,32.3836
2,1x1,0.5,shopping,Standard,64,keyWidth,1.12443
2,1x1,0.5,shopping,DTW,64,pixel,22.0075
2,1x1,0.5,shopping,DTW,64,keyWidth,0.764149
2,1x1,0.5,shopping,Standard,128,pixel,32.4242
2,1x1,0.5,shopping,Standard,128,keyWidth,1.12584
2,1x1,0.5,shopping,DTW,128,pixel,21.4227
2,1x1,0.5,shopping,DTW,128,keyWidth,0.743843
2,1x1,0.5,do,Standard,16,pixel,47.9717
2,1x1,0.5,do,Standard,16,keyWidth,1.66568
2,1x1,0.5,do,DTW,16,pixel,34.1966
2,1x1,0.5,do,DTW,16,keyWidth,1.18738
2,1x1,0.5,do,Standard,32,pixel,47.9737
2,1x1,0.5,do,Standard,32,keyWidth,1.66575
2,1x1,0.5,do,DTW,32,pixel,33.5062
2,1x1,0.5,do,DTW,32,keyWidth,1.16341
2,1x1,0.5,do,Standard,64,pixel,47.9761
2,1x1,0.5,do,Standard,64,keyWidth,1.66584
2,1x1,0.5,do,DTW,64,pixel,33.2116
2,1x1,0.5,do,DTW,64,keyWidth,1.15318
2,1x1,0.5,do,Standard,128,pixel,47.9771
2,1x1,0.5,do,Standard,128,keyWidth,1.66587
2,1x1,0.5,do,DTW,128,pixel,33.0783
2,1x1,0.5,do,DTW,128,keyWidth,1.14855
2,1x1,0.5,not,Standard,16,pixel,17.2321
2,1x1,0.5,not,Standard,16,keyWidth,0.598337
2,1x1,0.5,not,DTW,16,pixel,16.8246
2,1x1,0.5,not,DTW,16,keyWidth,0.584187
2,1x1,0.5,not,Standard,32,pixel,16.5843
2,1x1,0.5,not,Standard,32,keyWidth,0.575845
2,1x1,0.5,not,DTW,32,pixel,14.8588
2,1x1,0.5,not,DTW,32,keyWidth,0.51593
2,1x1,0.5,not,Standard,64,pixel,16.3731
2,1x1,0.5,not,Standard,64,keyWidth,0.568512
2,1x1,0.5,not,DTW,64,pixel,14.4484
2,1x1,0.5,not,DTW,64,keyWidth,0.501682
2,1x1,0.5,not,Standard,128,pixel,16.25
2,1x1,0.5,not,Standard,128,keyWidth,0.564234
2,1x1,0.5,not,DTW,128,pixel,14.2258
2,1x1,0.5,not,DTW,128,keyWidth,0.493953
2,1x1,0.5,say,Standard,16,pixel,29.1358
2,1x1,0.5,say,Standard,16,keyWidth,1.01166
2,1x1,0.5,say,DTW,16,pixel,25.5414
2,1x1,0.5,say,DTW,16,keyWidth,0.886856
2,1x1,0.5,say,Standard,32,pixel,28.8627
2,1x1,0.5,say,Standard,32,keyWidth,1.00218
2,1x1,0.5,say,DTW,32,pixel,24.8085
2,1x1,0.5,say,DTW,32,keyWidth,0.861405
2,1x1,0.5,say,Standard,64,pixel,28.79
2,1x1,0.5,say,Standard,64,keyWidth,0.999652
2,1x1,0.5,say,DTW,64,pixel,24.6139
2,1x1,0.5,say,DTW,64,keyWidth,0.854648
2,1x1,0.5,say,Standard,128,pixel,28.7381
2,1x1,0.5,say,Standard,128,keyWidth,0.997851
2,1x1,0.5,say,DTW,128,pixel,24.513
2,1x1,0.5,say,DTW,128,keyWidth,0.851146
2,1x1,0.5,anything,Standard,16,pixel,14.2541
2,1x1,0.5,anything,Standard,16,keyWidth,0.494933
2,1x1,0.5,anything,DTW,16,pixel,14.2541
2,1x1,0.5,anything,DTW,16,keyWidth,0.494933
2,1x1,0.5,anything,Standard,32,pixel,14.4233
2,1x1,0.5,anything,Standard,32,keyWidth,0.500808
2,1x1,0.5,anything,DTW,32,pixel,13.1597
2,1x1,0.5,anything,DTW,32,keyWidth,0.456933
2,1x1,0.5,anything,Standard,64,pixel,14.4259
2,1x1,0.5,anything,Standard,64,keyWidth,0.500899
2,1x1,0.5,anything,DTW,64,pixel,11.7153
2,1x1,0.5,anything,DTW,64,keyWidth,0.406781
2,1x1,0.5,anything,Standard,128,pixel,14.3237
2,1x1,0.5,anything,Standard,128,keyWidth,0.497349
2,1x1,0.5,anything,DTW,128,pixel,10.8983
2,1x1,0.5,anything,DTW,128,keyWidth,0.378412
2,1x1,0.5,the,Standard,16,pixel,17.2788
2,1x1,0.5,the,Standard,16,keyWidth,0.599957
2,1x1,0.5,the,DTW,16,pixel,16.0034
2,1x1,0.5,the,DTW,16,keyWidth,0.555675
2,1x1,0.5,the,Standard,32,pixel,17.4124
2,1x1,0.5,the,Standard,32,keyWidth,0.604597
2,1x1,0.5,the,DTW,32,pixel,15.5276
2,1x1,0.5,the,DTW,32,keyWidth,0.539153
2,1x1,0.5,the,Standard,64,pixel,17.4708
2,1x1,0.5,the,Standard,64,keyWidth,0.606627
2,1x1,0.5,the,DTW,64,pixel,15.3706
2,1x1,0.5,the,DTW,64,keyWidth,0.533701
2,1x1,0.5,the,Standard,128,pixel,17.5097
2,1x1,0.5,the,Standard,128,keyWidth,0.607975
2,1x1,0.5,the,DTW,128,pixel,15.4083
2,1x1,0.5,the,DTW,128,keyWidth,0.535012
2,1x1,0.5,quick,Standard,16,pixel,31.248
2,1x1,0.5,quick,Standard,16,keyWidth,1.085
2,1x1,0.5,quick,DTW,16,pixel,19.3825
2,1x1,0.5,quick,DTW,16,keyWidth,0.673004
2,1x1,0.5,quick,Standard,32,pixel,31.8914
2,1x1,0.5,quick,Standard,32,keyWidth,1.10734
2,1x1,0.5,quick,DTW,32,pixel,13.0939
2,1x1,0.5,quick,DTW,32,keyWidth,0.45465
2,1x1,0.5,quick,Standard,64,pixel,31.6217
2,1x1,0.5,quick,Standard,64,keyWidth,1.09797
2,1x1,0.5,quick,DTW,64,pixel,11.1122
2,1x1,0.5,quick,DTW,64,keyWidth,0.385842
2,1x1,0.5,quick,Standard,128,pixel,31.5506
2,1x1,0.5,quick,Standard,128,keyWidth,1.09551
2,1x1,0.5,quick,DTW,128,pixel,10.4038
2,1x1,0.5,quick,DTW,128,keyWidth,0.361243
2,1x1,0.5,brown,Standard,16,pixel,28.0029
2,1x1,0.5,brown,Standard,16,keyWidth,0.972325
2,1x1,0.5,brown,DTW,16,pixel,17.3975
2,1x1,0.5,brown,DTW,16,keyWidth,0.604081
2,1x1,0.5,brown,Standard,32,pixel,28.2122
2,1x1,0.5,brown,Standard,32,keyWidth,0.97959
2,1x1,0.5,brown,DTW,32,pixel,14.5019
2,1x1,0.5,brown,DTW,32,keyWidth,0.50354
2,1x1,0.5,brown,Standard,64,pixel,28.4589
2,1x1,0.5,brown,Standard,64,keyWidth,0.988156
2,1x1,0.5,brown,DTW,64,pixel,12.5533
2,1x1,0.5,brown,DTW,64,keyWidth,0.43588
2,1x1,0.5,brown,Standard,128,pixel,28.4127
2,1x1,0.5,brown,Standard,128,keyWidth,0.986553
2,1x1,0.5,brown,DTW,128,pixel,11.9218
2,1x1,0.5,brown,DTW,128,keyWidth,0.413951
2,1x1,0.5,fox,Standard,16,pixel,13.3815
2,1x1,0.5,fox,Standard,16,keyWidth,0.464637
2,1x1,0.5,fox,DTW,16,pixel,12.8247
2,1x1,0.5,fox,DTW,16,keyWidth,0.445302
2,1x1,0.5,fox,Standard,32,pixel,12.8911
2,1x1,0.5,fox,Standard,32,keyWidth,0.447608
2,1x1,0.5,fox,DTW,32,pixel,9.92895
2,1x1,0.5,fox,DTW,32,keyWidth,0.344755
2,1x1,0.5,fox,Standard,64,pixel,12.7368
2,1x1,0.5,fox,Standard,64,keyWidth,0.442249
2,1x1,0.5,fox,DTW,64,pixel,9.15449
2,1x1,0.5,fox,DTW,64,keyWidth,0.317864
2,1x1,0.5,fox,Standard,128,pixel,12.6409
2,1x1,0.5,fox,Standard,128,keyWidth,0.438919
2,1x1,0.5,fox,DTW,128,pixel,8.80802
2,1x1,0.5,fox,DTW,128,keyWidth,0.305834
2,1x1,0.5,jumps,Standard,16,pixel,23.1489
2,1x1,0.5,jumps,Standard,16,keyWidth,0.80378
2,1x1,0.5,jumps,DTW,16,pixel,20.847
2,1x1,0.5,jumps,DTW,16,keyWidth,0.723855
2,1x1,0.5,jumps,Standard,32,pixel,22.8464
2,1x1,0.5,jumps,Standard,32,keyWidth,0.793279
2,1x1,0.5,jumps,DTW,32,pixel,17.5804
2,1x1,0.5,jumps,DTW,32,keyWidth,0.610429
2,1x1,0.5,jumps,Standard,64,pixel,22.7994
2,1x1,0.5,jumps,Standard,64,keyWidth,0.791645
2,1x1,0.5,jumps,DTW,64,pixel,16.5882
2,1x1,0.5,jumps,DTW,64,keyWidth,0.57598
2,1x1,0.5,jumps,Standard,128,pixel,22.7751
2,1x1,0.5,jumps,Standard,128,keyWidth,0.790802
2,1x1,0.5,jumps,DTW,128,pixel,16.0213
2,1x1,0.5,jumps,DTW,128,keyWidth,0.556296
2,1x1,0.5,over,Standard,16,pixel,31.0594
2,1x1,0.5,over,Standard,16,keyWidth,1.07845
2,1x1,0.5,over,DTW,16,pixel,17.569
2,1x1,0.5,over,DTW,16,keyWidth,0.610033
2,1x1,0.5,over,Standard,32,pixel,31.446
2,1x1,0.5,over,Standard,32,keyWidth,1.09188
2,1x1,0.5,over,DTW,32,pixel,15.9609
2,1x1,0.5,over,DTW,32,keyWidth,0.554199
2,1x1,0.5,over,Standard,64,pixel,31.6096
2,1x1,0.5,over,Standard,64,keyWidth,1.09755
2,1x1,0.5,over,DTW,64,pixel,15.5044
2,1x1,0.5,over,DTW,64,keyWidth,0.538346
2,1x1,0.5,over,Standard,128,pixel,31.677
2,1x1,0.5,over,Standard,128,keyWidth,1.0999
2,1x1,0.5,over,DTW,128,pixel,15.4007
2,1x1,0.5,over,DTW,128,keyWidth,0.534747
2,1x1,0.5,the,Standard,16,pixel,14.1975
2,1x1,0.5,the,Standard,16,keyWidth,0.492967
2,1x1,0.5,the,DTW,16,pixel,14.0484
2,1x1,0.5,the,DTW,16,keyWidth,0.48779
2,1x1,0.5,the,Standard,32,pixel,14.2461
2,1x1,0.5,the,Standard,32,keyWidth,0.494656
2,1x1,0.5,the,DTW,32,pixel,13.665
2,1x1,0.5,the,DTW,32,keyWidth,0.474479
2,1x1,0.5,the,Standard,64,pixel,14.2661
2,1x1,0.5,the,Standard,64,keyWidth,0.495351
2,1x1,0.5,the,DTW,64,pixel,13.5528
2,1x1,0.5,the,DTW,64,keyWidth,0.470582
2,1x1,0.5,the,Standard,128,pixel,14.2944
2,1x1,0.5,the,Standard,128,keyWidth,0.496332
2,1x1,0.5,the,DTW,128,pixel,13.5758
2,1x1,0.5,the,DTW,128,keyWidth,0.471381
2,1x1,0.5,lazy,Standard,16,pixel,28.7844
2,1x1,0.5,lazy,Standard,16,keyWidth,0.999457
2,1x1,0.5,lazy,DTW,16,pixel,17.337
2,1x1,0.5,lazy,DTW,16,keyWidth,0.601978
2,1x1,0.5,lazy,Standard,32,pixel,28.6331
2,1x1,0.5,lazy,Standard,32,keyWidth,0.994205
2,1x1,0.5,lazy,DTW,32,pixel,13.8266
2,1x1,0.5,lazy,DTW,32,keyWidth,0.480091
2,1x1,0.5,lazy,Standard,64,pixel,28.4584
2,1x1,0.5,lazy,Standard,64,keyWidth,0.988137
2,1x1,0.5,lazy,DTW,64,pixel,12.218
2,1x1,0.5,lazy,DTW,64,keyWidth,0.424236
2,1x1,0.5,lazy,Standard,128,pixel,28.3464
2,1x1,0.5,lazy,Standard,128,keyWidth,0.984251
2,1x1,0.5,lazy,DTW,128,pixel,11.7397
2,1x1,0.5,lazy,DTW,128,keyWidth,0.407629
2,1x1,0.5,dog,Standard,16,pixel,19.6635
2,1x1,0.5,dog,Standard,16,keyWidth,0.682761
2,1x1,0.5,dog,DTW,16,pixel,14.6065
2,1x1,0.5,dog,DTW,16,keyWidth,0.507171
2,1x1,0.5,dog,Standard,32,pixel,19.1697
2,1x1,0.5,dog,Standard,32,keyWidth,0.665613
2,1x1,0.5,dog,DTW,32,pixel,13.6169
2,1x1,0.5,dog,DTW,32,keyWidth,0.47281
2,1x1,0.5,dog,Standard,64,pixel,19.11
2,1x1,0.5,dog,Standard,64,keyWidth,0.663543
2,1x1,0.5,dog,DTW,64,pixel,13.0748
2,1x1,0.5,dog,DTW,64,keyWidth,0.453988
2,1x1,0.5,dog,Standard,128,pixel,19.0702
2,1x1,0.5,dog,Standard,128,keyWidth,0.66216
2,1x1,0.5,dog,DTW,128,pixel,12.9172
2,1x1,0.5,dog,DTW,128,keyWidth,0.448513
2,1x1,0.5,yes,Standard,16,pixel,42.2259
2,1x1,0.5,yes,Standard,16,keyWidth,1.46618
2,1x1,0.5,yes,DTW,16,pixel,36.531
2,1x1,0.5,yes,DTW,16,keyWidth,1.26844
2,1x1,0.5,yes,Standard,32,pixel,42.7672
2,1x1,0.5,yes,Standard,32,keyWidth,1.48497
2,1x1,0.5,yes,DTW,32,pixel,36.6103
2,1x1,0.5,yes,DTW,32,keyWidth,1.27119
2,1x1,0.5,yes,Standard,64,pixel,43.0355
2,1x1,0.5,yes,Standard,64,keyWidth,1.49429
2,1x1,0.5,yes,DTW,64,pixel,36.7783
2,1x1,0.5,yes,DTW,64,keyWidth,1.27702
2,1x1,0.5,yes,Standard,128,pixel,43.179
2,1x1,0.5,yes,Standard,128,keyWidth,1.49927
2,1x1,0.5,yes,DTW,128,pixel,36.8565
2,1x1,0.5,yes,DTW,128,keyWidth,1.27974
2,1x1,0.5,you,Standard,16,pixel,26.7635
2,1x1,0.5,you,Standard,16,keyWidth,0.929287
2,1x1,0.5,you,DTW,16,pixel,19.1922
2,1x1,0.5,you,DTW,16,keyWidth,0.666395
2,1x1,0.5,you,Standard,32,pixel,26.1092
2,1x1,0.5,you,Standard,32,keyWidth,0.906571
2,1x1,0.5,you,DTW,32,pixel,17.5557
2,1x1,0.5,you,DTW,32,keyWidth,0.609571
2,1x1,0.5,you,Standard,64,pixel,25.846
2,1x1,0.5,you,Standard,64,keyWidth,0.897431
2,1x1,0.5,you,DTW,64,pixel,16.9871
2,1x1,0.5,you,DTW,64,keyWidth,0.589829
2,1x1,0.5,you,Standard,128,pixel,25.7069
2,1x1,0.5,you,Standard,128,keyWidth,0.892602
2,1x1,0.5,you,DTW,128,pixel,16.6934
2,1x1,0.5,you,DTW,128,keyWidth,0.579632
2,1x1,0.5,are,Standard,16,pixel,21.8362
2,1x1,0.5,are,Standard,16,keyWidth,0.758201
2,1x1,0.5,are,DTW,16,pixel,19.4196
2,1x1,0.5,are,DTW,16,keyWidth,0.674293
2,1x1,0.5,are,Standard,32,pixel,21.3898
2,1x1,0.5,are,Standard,32,keyWidth,0.7427
2,1x1,0.5,are,DTW,32,pixel,18.6705
2,1x1,0.5,are,DTW,32,keyWidth,0.648281
2,1x1,0.5,are,Standard,64,pixel,21.166
2,1x1,0.5,are,Standard,64,keyWidth,0.734929
2,1x1,0.5,are,DTW,64,pixel,18.3409
2,1x1,0.5,are,DTW,64,keyWidth,0.636837
2,1x1,0.5,are,Standard,128,pixel,21.0435
2,1x1,0.5,are,Standard,128,keyWidth,0.730676
2,1x1,0.5,are,DTW,128,pixel,18.1751
2,1x1,0.5,are,DTW,128,keyWidth,0.631081
2,1x1,0.5,very,Standard,16,pixel,27.9708
2,1x1,0.5,very,Standard,16,keyWidth,0.971208
2,1x1,0.5,very,DTW,16,pixel,18.1694
2,1x1,0.5,very,DTW,16,keyWidth,0.630884
2,1x1,0.5,very,Standard,32,pixel,27.8054
2,1x1,0.5,very,Standard,32,keyWidth,0.965464
2,1x1,0.5,very,DTW,32,pixel,16.6328
2,1x1,0.5,very,DTW,32,keyWidth,0.577529
2,1x1,0.5,very,Standard,64,pixel,27.7307
2,1x1,0.5,very,Standard,64,keyWidth,0.962871
2,1x1,0.5,very,DTW,64,pixel,16.039
2,1x1,0.5,very,DTW,64,keyWidth,0.556908
2,1x1,0.5,very,Standard,128,pixel,27.7049
2,1x1,0.5,very,Standard,128,keyWidth,0.961975
2,1x1,0.5,very,DTW,128,pixel,15.8249
2,1x1,0.5,very,DTW,128,keyWidth,0.549477
2,1x1,0.5,smart,Standard,16,pixel,18.6539
2,1x1,0.5,smart,Standard,16,keyWidth,0.647705
2,1x1,0.5,smart,DTW,16,pixel,16.7296
2,1x1,0.5,smart,DTW,16,keyWidth,0.58089
2,1x1,0.5,smart,Standard,32,pixel,17.9764
2,1x1,0.5,smart,Standard,32,keyWidth,0.624182
2,1x1,0.5,smart,DTW,32,pixel,11.7115
2,1x1,0.5,smart,DTW,32,keyWidth,0.40665
2,1x1,0.5,smart,Standard,64,pixel,18.0061
2,1x1,0.5,smart,Standard,64,keyWidth,0.625212
2,1x1,0.5,smart,DTW,64,pixel,10.4573
2,1x1,0.5,smart,DTW,64,keyWidth,0.363102
2,1x1,0.5,smart,Standard,128,pixel,17.8992
2,1x1,0.5,smart,Standard,128,keyWidth,0.621499
2,1x1,0.5,smart,DTW,128,pixel,9.96564
2,1x1,0.5,smart,DTW,128,keyWidth,0.346029
2,1x1,0.5,my,Standard,16,pixel,31.5071
2,1x1,0.5,my,Standard,16,keyWidth,1.094
2,1x1,0.5,my,DTW,16,pixel,24.5409
2,1x1,0.5,my,DTW,16,keyWidth,0.852116
2,1x1,0.5,my,Standard,32,pixel,30.9707
2,1x1,0.5,my,Standard,32,keyWidth,1.07537
2,1x1,0.5,my,DTW,32,pixel,23.2609
2,1x1,0.5,my,DTW,32,keyWidth,0.807672
2,1x1,0.5,my,Standard,64,pixel,30.7114
2,1x1,0.5,my,Standard,64,keyWidth,1.06637
2,1x1,0.5,my,DTW,64,pixel,22.6408
2,1x1,0.5,my,DTW,64,keyWidth,0.786138
2,1x1,0.5,my,Standard,128,pixel,30.5824
2,1x1,0.5,my,Standard,128,keyWidth,1.06189
2,1x1,0.5,my,DTW,128,pixel,22.4001
2,1x1,0.5,my,DTW,128,keyWidth,0.777781
2,1x1,0.5,watch,Standard,16,pixel,27.2817
2,1x1,0.5,watch,Standard,16,keyWidth,0.94728
2,1x1,0.5,watch,DTW,16,pixel,13.5708
2,1x1,0.5,watch,DTW,16,keyWidth,0.471208
2,1x1,0.5,watch,Standard,32,pixel,27.7674
2,1x1,0.5,watch,Standard,32,keyWidth,0.964144
2,1x1,0.5,watch,DTW,32,pixel,11.4847
2,1x1,0.5,watch,DTW,32,keyWidth,0.398775
2,1x1,0.5,watch,Standard,64,pixel,28.0058
2,1x1,0.5,watch,Standard,64,keyWidth,0.972425
2,1x1,0.5,watch,DTW,64,pixel,10.5127
2,1x1,0.5,watch,DTW,64,keyWidth,0.365025
2,1x1,0.5,watch,Standard,128,pixel,28.1595
2,1x1,0.5,watch,Standard,128,keyWidth,0.977762
2,1x1,0.5,watch,DTW,128,pixel,10.1453
2,1x1,0.5,watch,DTW,128,keyWidth,0.352268
2,1x1,0.5,fell,Standard,16,pixel,18.6485
2,1x1,0.5,fell,Standard,16,keyWidth,0.647518
2,1x1,0.5,fell,DTW,16,pixel,18.6485
2,1x1,0.5,fell,DTW,16,keyWidth,0.647518
2,1x1,0.5,fell,Standard,32,pixel,18.3687
2,1x1,0.5,fell,Standard,32,keyWidth,0.637802
2,1x1,0.5,fell,DTW,32,pixel,17.7664
2,1x1,0.5,fell,DTW,32,keyWidth,0.616889
2,1x1,0.5,fell,Standard,64,pixel,18.3084
2,1x1,0.5,fell,Standard,64,keyWidth,0.635709
2,1x1,0.5,fell,DTW,64,pixel,17.367
2,1x1,0.5,fell,DTW,64,keyWidth,0.603021
2,1x1,0.5,fell,Standard,128,pixel,18.2649
2,1x1,0.5,fell,Standard,128,keyWidth,0.634199
2,1x1,0.5,fell,DTW,128,pixel,17.2199
2,1x1,0.5,fell,DTW,128,keyWidth,0.597913
2,1x1,0.5,in,Standard,16,pixel,32.1383
2,1x1,0.5,in,Standard,16,keyWidth,1.11591
2,1x1,0.5,in,DTW,16,pixel,32.1383
2,1x1,0.5,in,DTW,16,keyWidth,1.11591
2,1x1,0.5,in,Standard,32,pixel,31.9802
2,1x1,0.5,in,Standard,32,keyWidth,1.11042
2,1x1,0.5,in,DTW,32,pixel,31.9802
2,1x1,0.5,in,DTW,32,keyWidth,1.11042
2,1x1,0.5,in,Standard,64,pixel,31.942
2,1x1,0.5,in,Standard,64,keyWidth,1.1091
2,1x1,0.5,in,DTW,64,pixel,31.942
2,1x1,0.5,in,DTW,64,keyWidth,1.1091
2,1x1,0.5,in,Standard,128,pixel,31.9056
2,1x1,0.5,in,Standard,128,keyWidth,1.10783
2,1x1,0.5,in,DTW,128,pixel,31.9056
2,1x1,0.5,in,DTW,128,keyWidth,1.10783
2,1x1,0.5,the,Standard,16,pixel,20.5995
2,1x1,0.5,the,Standard,16,keyWidth,0.715261
2,1x1,0.5,the,DTW,16,pixel,13.7493
2,1x1,0.5,the,DTW,16,keyWidth,0.477406
2,1x1,0.5,the,Standard,32,pixel,20.1173
2,1x1,0.5,the,Standard,32,keyWidth,0.698517
2,1x1,0.5,the,DTW,32,pixel,12.3981
2,1x1,0.5,the,DTW,32,keyWidth,0.430489
2,1x1,0.5,the,Standard,64,pixel,19.9627
2,1x1,0.5,the,Standard,64,keyWidth,0.693148
2,1x1,0.5,the,DTW,64,pixel,11.9083
2,1x1,0.5,the,DTW,64,keyWidth,0.413483
2,1x1,0.5,the,Standard,128,pixel,19.8764
2,1x1,0.5,the,Standard,128,keyWidth,0.690151
2,1x1,0.5,the,DTW,128,pixel,11.6805
2,1x1,0.5,the,DTW,128,keyWidth,0.405574
2,1x1,0.5,water,Standard,16,pixel,14.9266
2,1x1,0.5,water,Standard,16,keyWidth,0.518286
2,1x1,0.5,water,DTW,16,pixel,12.6831
2,1x1,0.5,water,DTW,16,keyWidth,0.440387
2,1x1,0.5,water,Standard,32,pixel,15.1529
2,1x1,0.5,water,Standard,32,keyWidth,0.526142
2,1x1,0.5,water,DTW,32,pixel,12.2028
2,1x1,0.5,water,DTW,32,keyWidth,0.42371
2,1x1,0.5,water,Standard,64,pixel,15.194
2,1x1,0.5,water,Standard,64,keyWidth,0.527568
2,1x1,0.5,water,DTW,64,pixel,11.9045
2,1x1,0.5,water,DTW,64,keyWidth,0.413352
2,1x1,0.5,water,Standard,128,pixel,15.2028
2,1x1,0.5,water,Standard,128,keyWidth,0.527877
2,1x1,0.5,water,DTW,128,pixel,11.8392
2,1x1,0.5,water,DTW,128,keyWidth,0.411082
2,1x1,0.5,please,Standard,16,pixel,55.3428
2,1x1,0.5,please,Standard,16,keyWidth,1.92163
2,1x1,0.5,please,DTW,16,pixel,43.0383
2,1x1,0.5,please,DTW,16,keyWidth,1.49438
2,1x1,0.5,please,Standard,32,pixel,55.2665
2,1x1,0.5,please,Standard,32,keyWidth,1.91897
2,1x1,0.5,please,DTW,32,pixel,40.3169
2,1x1,0.5,please,DTW,32,keyWidth,1.39989
2,1x1,0.5,please,Standard,64,pixel,55.032
2,1x1,0.5,please,Standard,64,keyWidth,1.91083
2,1x1,0.5,please,DTW,64,pixel,39.3835
2,1x1,0.5,please,DTW,64,keyWidth,1.36748
2,1x1,0.5,please,Standard,128,pixel,54.9384
2,1x1,0.5,please,Standard,128,keyWidth,1.90758
2,1x1,0.5,please,DTW,128,pixel,38.9787
2,1x1,0.5,please,DTW,128,keyWidth,1.35343
2,1x1,0.5,provide,Standard,16,pixel,18.1125
2,1x1,0.5,provide,Standard,16,keyWidth,0.628906
2,1x1,0.5,provide,DTW,16,pixel,16.4171
2,1x1,0.5,provide,DTW,16,keyWidth,0.570037
2,1x1,0.5,provide,Standard,32,pixel,17.4203
2,1x1,0.5,provide,Standard,32,keyWidth,0.60487
2,1x1,0.5,provide,DTW,32,pixel,12.5295
2,1x1,0.5,provide,DTW,32,keyWidth,0.435053
2,1x1,0.5,provide,Standard,64,pixel,16.9925
2,1x1,0.5,provide,Standard,64,keyWidth,0.590017
2,1x1,0.5,provide,DTW,64,pixel,9.81482
2,1x1,0.5,provide,DTW,64,keyWidth,0.340792
2,1x1,0.5,provide,Standard,128,pixel,16.8592
2,1x1,0.5,provide,Standard,128,keyWidth,0.585389
2,1x1,0.5,provide,DTW,128,pixel,8.96554
2,1x1,0.5,provide,DTW,128,keyWidth,0.311304
2,1x1,0.5,your,Standard,16,pixel,20.5491
2,1x1,0.5,your,Standard,16,keyWidth,0.71351
2,1x1,0.5,your,DTW,16,pixel,20.5491
2,1x1,0.5,your,DTW,16,keyWidth,0.71351
2,1x1,0.5,your,Standard,32,pixel,20.4475
2,1x1,0.5,your,Standard,32,keyWidth,0.709982
2,1x1,0.5,your,DTW,32,pixel,20.1092
2,1x1,0.5,your,DTW,32,keyWidth,0.698237
2,1x1,0.5,your,Standard,64,pixel,20.4554
